,duur,beweging,time,WR,Wk
684,68,True,2016-03-29 14:24:20.118,232.0,5.4253468513489
686,72,True,2016-03-30 07:06:37.621,222.0,2.8645832538605
688,70,True,2016-03-30 10:49:00.535,215.0,2.0182290077209
690,69,True,2016-03-30 12:15:47.621,221.0,5.099826335907
692,68,True,2016-03-30 12:30:47.523,221.0,2.170138835907
694,67,True,2016-03-30 13:56:05.216,244.0,3.6458332538605
696,70,True,2016-03-31 11:28:29.021,333.0,1.6927082538605
698,70,True,2016-03-31 11:50:21.918,52.0,1.996527671814
700,68,True,2016-03-31 15:56:49.019,47.0,1.9314235448837
702,69,True,2016-03-31 16:53:26.817,358.0,3.7977428436279
704,69,True,2016-03-31 18:42:37.515,334.0,1.1284722089767
706,70,True,2016-03-31 23:08:01.332,339.0,2.5173609256744
709,76,True,2016-04-01 08:41:42.217,73.0,0.99826383590698
710,76,True,2016-04-01 08:41:42.217,73.0,0.99826383590698
713,71,True,2016-04-01 08:59:59.032,313.0,2.1484375
714,71,True,2016-04-01 08:59:59.032,313.0,2.1484375
717,70,True,2016-04-01 11:54:08.615,179.0,0.52083331346512
718,70,True,2016-04-01 11:54:08.615,179.0,0.52083331346512
721,69,True,2016-04-01 13:04:10.016,91.0,1.7144097089767
722,69,True,2016-04-01 13:04:10.016,91.0,1.7144097089767
725,68,True,2016-04-01 14:39:40.632,74.0,0.62934023141861
726,68,True,2016-04-01 14:39:40.632,74.0,0.62934023141861
729,67,True,2016-04-01 14:44:07.420,24.0,0.60763883590698
730,67,True,2016-04-01 14:44:07.420,24.0,0.60763883590698
733,68,True,2016-04-01 15:49:54.718,151.0,2.2352430820465
734,68,True,2016-04-01 15:49:54.718,151.0,2.2352430820465
737,67,True,2016-04-01 16:06:50.820,165.0,1.8229166269302
738,67,True,2016-04-01 16:06:50.820,165.0,1.8229166269302
740,69,True,2016-04-02 10:41:59.012,289.0,1.4539929628372
742,69,True,2016-04-03 09:49:03.624,147.0,0.26041665673256
744,67,True,2016-04-03 11:21:19.015,275.0,1.0416666269302
746,68,True,2016-04-03 11:29:58.828,215.0,2.0833332538605
748,69,True,2016-04-04 08:51:35.718,153.0,0.86805552244186
750,68,True,2016-04-04 11:55:07.816,230.0,2.4088540077209
752,68,True,2016-04-04 13:27:08.727,193.0,2.6041665077209
754,67,True,2016-04-04 16:43:32.523,193.0,4.2100691795349
756,68,True,2016-04-04 21:02:38.610,275.0,0.23871526122093
758,70,True,2016-04-05 06:57:13.434,39.0,0.56423610448837
760,69,True,2016-04-05 15:25:24.821,252.0,4.4053816795349
762,68,True,2016-04-05 16:57:46.628,240.0,2.3003470897675
764,68,True,2016-04-05 17:27:26.713,236.0,3.927951335907
766,70,True,2016-04-06 08:59:42.227,226.0,4.9696178436279
768,69,True,2016-04-06 10:14:27.030,75.0,5.6206593513489
770,69,True,2016-04-06 11:50:40.631,223.0,5.295138835907
772,68,True,2016-04-06 15:58:24.020,221.0,7.660590171814
774,67,True,2016-04-06 16:23:01.116,146.0,1.2803819179535
776,73,True,2016-04-07 08:58:16.123,216.0,2.6692707538605
