,duur,beweging,time,WR,Wk
2702,77,True,2016-08-15 11:22:13.884,71.0,1.0923033952713
2704,75,True,2016-08-15 11:47:04.288,47.0,2.123842716217
2706,76,True,2016-08-15 12:13:18.487,56.0,2.0428237915039
2708,75,True,2016-08-15 12:43:11.185,125.0,2.262008190155
2710,75,True,2016-08-15 13:35:02.794,241.0,2.2681567668915
2712,75,True,2016-08-15 13:57:48.898,219.0,1.6489434242249
2714,74,True,2016-08-15 15:16:43.080,52.0,2.6544413566589
2716,75,True,2016-08-15 16:12:19.493,113.0,2.0207612514496
2718,75,True,2016-08-15 17:35:59.487,57.0,1.2557871341705
2720,87,True,2016-08-16 09:37:07.987,105.0,0.82537621259689
2722,77,True,2016-08-16 09:59:58.389,113.0,1.8829573392868
2724,76,True,2016-08-16 10:08:53.195,58.0,1.3346352577209
2726,76,True,2016-08-16 10:54:16.292,203.0,1.9809746742249
2728,77,True,2016-08-16 11:26:27.891,101.0,1.195023059845
2730,76,True,2016-08-16 11:45:11.686,114.0,1.8496820926666
2732,75,True,2016-08-16 12:10:37.183,82.0,1.5628618001938
2734,75,True,2016-08-16 12:22:08.788,124.0,1.0413049459457
2736,74,True,2016-08-16 12:54:49.086,121.0,1.5190972089767
2738,75,True,2016-08-16 16:32:27.584,55.0,1.9339556694031
2740,75,True,2016-08-16 16:58:58.886,203.0,2.7209923267365
2742,76,True,2016-08-16 19:04:46.485,121.0,1.0286457538605
2744,84,True,2016-08-17 09:22:18.395,102.0,1.5223526954651
2746,76,True,2016-08-17 09:59:16.079,76.0,1.0774739980698
2748,76,True,2016-08-17 10:46:58.290,82.0,1.2962962388992
2750,75,True,2016-08-17 10:56:05.186,151.0,0.81561058759689
2752,75,True,2016-08-17 11:00:15.481,56.0,1.7936197519302
2754,75,True,2016-08-17 11:46:50.592,49.0,2.0652492046356
2756,75,True,2016-08-17 11:56:46.788,72.0,1.447482585907
2758,75,True,2016-08-17 12:43:47.182,143.0,1.3031680583954
2760,75,True,2016-08-17 13:02:51.586,126.0,2.9470491409302
2762,74,True,2016-08-17 13:23:48.384,77.0,2.2927515506744
2764,74,True,2016-08-17 13:41:31.482,123.0,3.1633386611938
2766,74,True,2016-08-17 13:51:51.086,124.0,1.2210644483566
2768,74,True,2016-08-17 14:44:55.494,85.0,1.3353590965271
2770,74,True,2016-08-17 15:36:54.095,50.0,2.153862953186
2772,74,True,2016-08-17 15:43:50.293,82.0,1.482204914093
2774,74,True,2016-08-17 16:00:10.189,97.0,1.101345539093
2776,74,True,2016-08-17 16:57:28.190,61.0,1.5907119512558
2778,74,True,2016-08-17 17:20:34.784,51.0,1.7343026399612
2780,74,True,2016-08-17 17:53:18.382,137.0,1.3324654102325
2783,79,True,2016-08-18 08:58:06.495,153.0,1.6630494594574
2785,77,True,2016-08-18 09:19:25.284,148.0,1.246021270752
2787,77,True,2016-08-18 11:01:10.895,108.0,1.7361114025116
2789,76,True,2016-08-18 11:25:20.882,143.0,2.315176486969
2791,75,True,2016-08-18 11:34:19.090,156.0,1.7343027591705
2793,75,True,2016-08-18 12:01:42.391,102.0,0.93569159507751
2795,75,True,2016-08-18 13:10:41.595,65.0,1.6681131124496
2797,74,True,2016-08-18 14:37:37.294,74.0,1.7755353450775
2799,74,True,2016-08-18 18:39:48.480,227.0,1.6178385019302
2801,88,True,2016-08-19 07:13:51.594,88.0,0.17180261015892
2803,78,True,2016-08-19 08:05:32.697,33.0,0.28501155972481
2805,77,True,2016-08-19 08:44:36.486,127.0,0.50708901882172
2807,77,True,2016-08-19 09:33:58.981,58.0,0.29984086751938
2809,76,True,2016-08-19 10:08:23.278,143.0,0.8062065243721
2811,76,True,2016-08-19 11:13:17.586,70.0,0.76063358783722
2813,75,True,2016-08-19 11:24:02.082,112.0,0.97403073310852
2815,74,True,2016-08-19 12:12:08.079,126.0,1.0539640188217
2817,75,True,2016-08-19 12:53:34.492,121.0,1.2225117683411
2819,75,True,2016-08-19 13:16:38.894,91.0,1.020688533783
2821,74,True,2016-08-19 14:19:35.297,147.0,0.83948218822479
2823,75,True,2016-08-19 15:05:14.785,147.0,2.6739728450775
2825,74,True,2016-08-19 15:40:02.492,147.0,3.4291803836823
2828,75,True,2016-08-19 20:03:20.093,164.0,1.2673612833023
2830,83,True,2016-08-20 10:39:58.989,223.0,2.284432888031
2832,51,True,2016-08-20 11:03:45.790,206.0,1.7874712944031
2834,76,True,2016-08-20 11:06:11.294,180.0,1.5288625955582
2836,76,True,2016-08-20 11:22:42.883,221.0,3.4548606872559
2838,76,True,2016-08-20 12:13:07.591,217.0,2.2992625236511
2840,75,True,2016-08-20 12:35:24.091,215.0,3.5843455791473
2842,75,True,2016-08-20 13:58:22.897,197.0,2.4743196964264
2844,75,True,2016-08-20 14:43:09.477,208.0,2.0840563774109
2846,82,True,2016-08-21 10:13:45.784,182.0,2.6200804710388
2848,77,True,2016-08-21 11:12:45.087,213.0,4.242621421814
2850,77,True,2016-08-21 11:23:56.784,224.0,3.2353155612946
2852,77,True,2016-08-21 11:49:38.990,224.0,2.7137587070465
2854,75,True,2016-08-21 12:11:19.079,227.0,4.405743598938
2856,75,True,2016-08-21 12:29:21.288,228.0,2.8920724391937
2858,80,True,2016-08-21 13:45:39.583,219.0,3.7326397895813
2860,77,True,2016-08-21 15:12:27.386,240.0,2.4341728687286
2862,79,True,2016-08-22 08:32:17.686,211.0,1.161386013031
2864,78,True,2016-08-22 09:18:43.090,219.0,1.7805992364883
2866,79,True,2016-08-22 11:20:06.787,200.0,2.4370656013489
2868,78,True,2016-08-22 11:54:49.788,218.0,2.2345197200775
2870,76,True,2016-08-22 12:17:37.584,213.0,2.7166519165039
2872,77,True,2016-08-22 12:57:10.386,214.0,2.2551357746124
2874,77,True,2016-08-22 13:46:05.882,229.0,3.6396849155426
2876,75,True,2016-08-22 14:08:29.387,223.0,2.6732494831085
2878,88,True,2016-08-23 08:49:24.283,134.0,0.31213822960854
2880,78,True,2016-08-23 11:40:59.293,141.0,1.2536169290543
2882,87,True,2016-08-24 04:51:18.488,134.0,0.80910003185272
2884,77,True,2016-08-24 05:14:41.997,138.0,0.73459184169769
2886,77,True,2016-08-24 06:21:01.792,69.0,0.34866890311241
2888,77,True,2016-08-24 07:54:27.782,111.0,0.45717594027519
2890,77,True,2016-08-24 09:14:17.582,133.0,0.68901920318604
2892,74,True,2016-08-24 09:18:30.077,135.0,0.95160591602325
2894,74,True,2016-08-24 09:39:54.284,141.0,0.80403620004654
2896,75,True,2016-08-24 10:16:55.985,135.0,1.0138165950775
2898,75,True,2016-08-24 11:39:01.295,144.0,1.2181712388992
2900,75,True,2016-08-24 12:00:48.901,142.0,2.2052228450775
2902,74,True,2016-08-24 12:06:02.499,142.0,1.2850841283798
2904,74,True,2016-08-24 12:26:21.188,128.0,1.2568722963333
2906,74,True,2016-08-24 13:26:39.579,123.0,2.0760996341705
2908,75,True,2016-08-24 16:35:28.589,146.0,0.98198795318604
2910,74,True,2016-08-24 16:59:54.798,146.0,1.0196036100388
2912,75,True,2016-08-24 19:29:48.882,131.0,0.32045710086823
2914,80,True,2016-08-25 04:36:38.098,95.0,0.25101274251938
2916,74,True,2016-08-25 04:49:07.285,135.0,0.26656538248062
2918,76,True,2016-08-25 06:34:44.692,74.0,0.47526037693024
2920,76,True,2016-08-25 08:19:45.686,129.0,1.363208770752
2922,75,True,2016-08-25 08:41:36.780,133.0,1.1635564565659
2925,74,True,2016-08-25 10:02:02.085,139.0,1.1899594068527
2927,74,True,2016-08-25 10:16:53.785,117.0,0.76280403137207
2929,74,True,2016-08-25 10:33:53.983,131.0,2.5151903629303
2931,74,True,2016-08-25 11:06:34.187,140.0,2.250795841217
2933,74,True,2016-08-25 12:08:46.782,97.0,0.97403049468994
2935,74,True,2016-08-25 13:52:41.591,140.0,1.4105898141861
2937,75,True,2016-08-25 16:26:54.995,104.0,0.96607345342636
2939,78,True,2016-08-26 10:04:40.397,297.0,3.223379611969
2941,75,True,2016-08-26 10:11:28.288,294.0,3.3846933841705
2943,75,True,2016-08-26 10:37:38.693,230.0,2.0739297866821
2945,74,True,2016-08-26 11:26:54.280,221.0,1.0655384063721
2947,74,True,2016-08-26 11:58:31.379,319.0,1.205150604248
2949,74,True,2016-08-26 13:12:41.085,163.0,3.161892414093
2951,86,True,2016-08-27 08:42:15.086,101.0,0.48249423503876
2953,76,True,2016-08-27 12:18:44.698,58.0,1.477502822876
2955,75,True,2016-08-27 12:45:01.487,132.0,1.1241320371628
2957,74,True,2016-08-27 13:07:47.282,60.0,1.7686632871628
2959,76,True,2016-08-27 15:03:37.795,104.0,1.3899742364883
2961,76,True,2016-08-28 11:05:26.795,243.0,2.8023729324341
2963,74,True,2016-08-28 11:47:57.285,242.0,2.5679979324341
2965,74,True,2016-08-28 13:29:43.282,233.0,2.6240599155426
2967,75,True,2016-08-28 14:08:32.799,249.0,1.9675925970078
2969,74,True,2016-08-28 15:18:13.590,252.0,1.4344619512558
2971,82,True,2016-08-29 08:56:14.084,218.0,0.38628470897675
2973,78,True,2016-08-29 11:48:23.893,296.0,0.88324648141861
2975,76,True,2016-08-29 14:41:20.483,217.0,1.9151473045349
2977,91,True,2016-08-30 07:12:29.582,140.0,0.11935767531395
2979,78,True,2016-08-30 11:07:57.389,63.0,0.48574942350388
2981,77,True,2016-08-30 12:07:18.693,181.0,0.75593149662018
2983,76,True,2016-08-30 12:14:46.382,180.0,1.2543400526047
2985,75,True,2016-08-30 12:31:52.196,160.0,1.0857927799225
2987,76,True,2016-08-30 12:52:53.889,116.0,1.2456599473953
2989,75,True,2016-08-30 13:37:38.993,135.0,0.94907408952713
2991,75,True,2016-08-30 17:55:00.484,62.0,0.59172451496124
2993,77,True,2016-08-31 11:41:41.378,157.0,1.3939528465271
2995,76,True,2016-08-31 11:48:10.380,160.0,1.4981192350388
2997,76,True,2016-08-31 12:04:08.584,137.0,1.3599536418915
2999,75,True,2016-08-31 12:45:12.585,231.0,1.9451681375504
3001,75,True,2016-08-31 13:10:50.584,232.0,2.7419700622559
3003,78,True,2016-08-31 15:01:03.797,221.0,2.6222507953644
3006,84,True,2016-09-01 09:36:16.400,221.0,3.5127320289612
3007,84,True,2016-09-01 09:36:16.400,221.0,3.5127320289612
3010,78,True,2016-09-01 10:43:20.393,215.0,2.1086513996124
3011,78,True,2016-09-01 10:43:20.393,215.0,2.1086513996124
3014,77,True,2016-09-01 11:39:53.392,240.0,2.6652925014496
3015,77,True,2016-09-01 11:39:53.392,240.0,2.6652925014496
3018,76,True,2016-09-01 12:58:37.086,222.0,3.7510848045349
3019,76,True,2016-09-01 12:58:37.086,222.0,3.7510848045349
3022,76,True,2016-09-01 13:54:09.183,247.0,2.2399451732635
3023,76,True,2016-09-01 13:54:09.183,247.0,2.2399451732635
3026,75,True,2016-09-01 14:14:01.794,242.0,2.2334349155426
3027,75,True,2016-09-01 14:14:01.794,242.0,2.2334349155426
3030,75,True,2016-09-01 15:01:20.095,231.0,3.2765486240387
3031,75,True,2016-09-01 15:01:20.095,231.0,3.2765486240387
3033,83,True,2016-09-02 11:02:24.281,218.0,2.8754341602325
3035,78,True,2016-09-02 12:10:36.884,206.0,3.0128755569458
3038,78,True,2016-09-03 06:54:44.698,224.0,1.1642795801163
3040,83,True,2016-09-03 09:18:33.785,219.0,1.579137802124
3042,77,True,2016-09-03 09:29:33.487,228.0,2.7423319816589
3044,77,True,2016-09-03 10:58:29.090,216.0,1.9918256998062
3046,77,True,2016-09-03 11:37:51.493,190.0,2.1578414440155
3048,80,True,2016-09-03 13:34:42.593,231.0,1.9202111959457
3050,77,True,2016-09-03 14:50:43.880,220.0,1.8551067113876
3053,77,True,2016-09-04 09:31:04.888,200.0,2.1129915714264
3055,85,True,2016-09-05 11:08:33.792,233.0,1.3509112596512
3057,81,True,2016-09-05 14:10:19.385,219.0,1.9614440202713
3059,81,True,2016-09-05 18:15:48.285,254.0,0.91941541433334
3061,82,True,2016-09-06 10:51:59.692,153.0,1.0561344623566
3063,76,True,2016-09-06 11:24:33.087,136.0,1.314742565155
3065,76,True,2016-09-06 11:54:12.884,150.0,2.6153786182404
3067,75,True,2016-09-06 12:14:58.378,224.0,1.1458332538605
3069,80,True,2016-09-06 15:31:07.592,190.0,0.94075518846512
3071,77,True,2016-09-06 17:26:07.383,199.0,1.3404225111008
3073,82,True,2016-09-07 10:29:48.996,152.0,0.70782691240311
3075,77,True,2016-09-07 11:15:14.496,151.0,0.51504629850388
3077,75,True,2016-09-07 11:58:49.195,101.0,0.7613570690155
3079,75,True,2016-09-07 12:35:45.588,136.0,0.54036444425583
3081,78,True,2016-09-07 15:23:49.095,157.0,1.0130932331085
3083,74,True,2016-09-07 15:44:36.696,68.0,1.2590423822403
3085,79,True,2016-09-07 18:12:08.982,82.0,0.61017072200775
3087,78,True,2016-09-08 10:25:35.888,140.0,2.0352284908295
3089,77,True,2016-09-08 11:33:15.582,164.0,0.82971650362015
3091,77,True,2016-09-08 12:34:25.892,143.0,1.8301504850388
3093,74,True,2016-09-08 12:45:27.180,162.0,2.9694736003876
3095,75,True,2016-09-08 13:23:19.990,240.0,1.1443865299225
3097,75,True,2016-09-08 13:41:36.788,226.0,2.305410861969
3099,75,True,2016-09-08 14:29:12.085,217.0,2.6392505168915
3101,82,True,2016-09-08 17:54:47.289,229.0,2.586443901062
3103,31,True,2016-09-09 08:42:56.694,188.0,1.1393229961395
3104,24,True,2016-09-09 08:46:10.598,222.0,2.0623555183411
3106,78,True,2016-09-09 08:52:23.502,210.0,1.6514755487442
3108,78,True,2016-09-09 09:49:09.493,237.0,2.0218462944031
3110,81,True,2016-09-09 12:14:54.096,214.0,1.8276189565659
3112,77,True,2016-09-09 12:34:40.984,229.0,3.4176073074341
3114,76,True,2016-09-09 12:43:39.697,216.0,2.7289493083954
3116,77,True,2016-09-09 13:24:51.093,175.0,1.4214409589767
3118,87,True,2016-09-10 06:51:57.282,23.0,0.46694153547287
3120,80,True,2016-09-10 08:18:55.481,180.0,0.067635998129845
3122,80,True,2016-09-10 09:13:16.676,130.0,0.63223385810852
3124,78,True,2016-09-10 11:57:04.987,205.0,1.1519824266434
3126,77,True,2016-09-10 12:41:34.085,218.0,2.2721357345581
3128,75,True,2016-09-10 12:51:45.187,230.0,2.6927807331085
3130,75,True,2016-09-10 13:01:42.190,155.0,2.3415796756744
3132,88,True,2016-09-11 12:44:38.989,134.0,0.76027190685272
3134,77,True,2016-09-11 13:18:41.491,135.0,0.57870376110077
3136,80,True,2016-09-11 16:11:34.382,140.0,1.0669847726822
3138,85,True,2016-09-12 08:51:31.985,148.0,1.8543837070465
3140,77,True,2016-09-12 11:39:33.090,133.0,1.0630061626434
3142,76,True,2016-09-12 12:44:11.282,205.0,0.60329854488373
3144,76,True,2016-09-12 15:08:20.886,154.0,1.6127750873566
3146,76,True,2016-09-12 16:20:32.898,165.0,1.2565102577209
3148,79,True,2016-09-12 19:25:29.290,28.0,0.060763921588659
3150,80,True,2016-09-13 10:31:37.393,111.0,0.5562789440155
3152,75,True,2016-09-13 11:37:19.076,169.0,0.78739869594574
3154,74,True,2016-09-13 11:52:00.282,147.0,1.4116750955582
3156,74,True,2016-09-13 12:22:33.477,154.0,1.2999134063721
3158,74,True,2016-09-13 12:28:45.580,154.0,1.1653645038605
3160,74,True,2016-09-13 13:33:04.496,130.0,1.2272135019302
3162,74,True,2016-09-13 13:53:02.485,138.0,2.4403212070465
3164,74,True,2016-09-13 14:47:36.280,137.0,1.5111397504807
3166,73,True,2016-09-13 15:01:59.089,129.0,1.3642939329147
3168,74,True,2016-09-13 15:35:46.896,128.0,2.017867565155
3170,83,True,2016-09-14 08:06:58.895,56.0,0.18952542543411
3172,75,True,2016-09-14 08:27:37.098,72.0,0.39243334531784
3174,75,True,2016-09-14 08:36:36.491,62.0,0.51468461751938
3176,75,True,2016-09-14 19:44:19.990,176.0,0.23654513061047
3178,75,True,2016-09-14 21:21:30.282,184.0,0.23726853728294
3180,78,True,2016-09-15 09:19:00.985,83.0,0.4947917163372
3183,77,True,2016-09-15 09:47:09.490,145.0,1.057580947876
3185,76,True,2016-09-15 11:17:58.592,77.0,0.85539638996124
3187,75,True,2016-09-15 11:52:32.978,126.0,0.65646690130234
3189,75,True,2016-09-15 12:18:14.982,80.0,0.8600982427597
3191,75,True,2016-09-15 12:56:41.982,47.0,1.3255933523178
3193,74,True,2016-09-15 13:32:35.691,95.0,0.9975403547287
3195,74,True,2016-09-15 13:49:13.790,161.0,1.6887300014496
3197,74,True,2016-09-15 13:59:33.798,107.0,3.2718455791473
3199,79,True,2016-09-15 20:46:41.788,220.0,3.2385704517365
3201,86,True,2016-09-16 09:46:56.591,174.0,0.77401620149612
3203,77,True,2016-09-16 10:08:13.285,236.0,2.015335559845
3205,76,True,2016-09-16 10:54:42.294,165.0,1.7397278547287
3207,76,True,2016-09-16 11:02:06.287,138.0,1.5838397741318
3209,77,True,2016-09-16 11:44:28.379,140.0,2.3636426925659
3211,80,True,2016-09-16 15:25:53.383,172.0,2.7654802799225
3213,79,True,2016-09-17 07:56:08.286,160.0,0.32660591602325
3215,79,True,2016-09-17 09:24:09.476,218.0,0.99428528547287
3217,78,True,2016-09-17 11:26:25.881,121.0,0.9085648059845
3219,76,True,2016-09-17 11:30:18.081,121.0,0.18301503360271
3221,76,True,2016-09-17 12:03:56.288,101.0,0.72012448310852
3223,76,True,2016-09-17 12:23:27.682,76.0,1.2807439565659
3225,77,True,2016-09-17 13:33:45.689,288.0,0.76859080791473
3227,79,True,2016-09-18 09:27:20.984,260.0,1.9882090091705
3229,78,True,2016-09-18 11:48:10.201,228.0,2.8616893291473
3231,78,True,2016-09-18 12:26:59.993,302.0,4.288556098938
3233,81,True,2016-09-18 16:18:28.678,286.0,1.6250722408295
3235,85,True,2016-09-19 06:39:42.184,141.0,0.63187211751938
3237,83,True,2016-09-19 11:48:54.776,37.0,0.92918121814728
3239,77,True,2016-09-19 12:22:14.279,302.0,2.1585648059845
3241,76,True,2016-09-19 13:22:15.185,261.0,2.0203990936279
3243,76,True,2016-09-19 14:06:06.889,199.0,1.2355321645737
3245,77,True,2016-09-19 15:17:28.394,333.0,2.0945460796356
3247,90,True,2016-09-20 08:57:46.587,100.0,0.38049772381783
3249,81,True,2016-09-20 09:21:09.893,38.0,0.68431705236435
3251,78,True,2016-09-20 10:06:30.289,38.0,0.49623849987984
3253,78,True,2016-09-20 10:44:10.787,70.0,0.55736404657364
3255,78,True,2016-09-20 12:47:25.379,59.0,1.1697047948837
3257,78,True,2016-09-20 15:57:18.290,37.0,0.39496529102325
3259,78,True,2016-09-20 16:42:47.688,143.0,0.28537330031395
3261,82,True,2016-09-20 20:17:19.593,32.0,0.0072337975725532
3263,88,True,2016-09-21 08:54:50.887,79.0,0.41702833771706
3265,79,True,2016-09-21 10:11:22.090,191.0,0.83658850193024
3267,78,True,2016-09-21 10:57:32.385,126.0,0.97692424058914
3269,76,True,2016-09-21 11:16:57.279,129.0,1.1465564966202
3271,76,True,2016-09-21 11:45:29.677,168.0,0.67780661582947
3273,76,True,2016-09-21 12:04:06.787,221.0,0.40726274251938
3275,75,True,2016-09-21 12:10:24.487,107.0,0.51721638441086
3277,76,True,2016-09-21 12:55:49.792,118.0,0.35083916783333
3279,76,True,2016-09-21 13:26:56.791,124.0,1.0489003658295
3281,76,True,2016-09-21 14:14:31.799,57.0,0.68395549058914
3283,74,True,2016-09-21 14:20:41.177,147.0,0.68395549058914
3285,80,True,2016-09-21 16:49:53.095,148.0,0.7964408993721
3287,83,True,2016-09-21 20:22:55.197,94.0,0.19350403547287
3289,80,True,2016-09-22 11:06:25.785,141.0,0.7819732427597
3291,78,True,2016-09-22 12:07:03.285,170.0,1.415654540062
3294,77,True,2016-09-22 16:10:57.695,241.0,1.0912181138992
3296,87,True,2016-09-23 08:49:10.291,220.0,1.8659576177597
3298,79,True,2016-09-23 10:49:00.581,298.0,1.8294271230698
3300,79,True,2016-09-23 12:39:08.898,236.0,2.24609375
3302,77,True,2016-09-23 13:24:35.589,237.0,1.5983074903488
3304,78,True,2016-09-23 14:47:06.781,227.0,3.1101713180542
3306,88,True,2016-09-24 06:23:09.378,139.0,1.3957608938217
3308,82,True,2016-09-24 13:07:20.686,212.0,1.1461950540543
3310,78,True,2016-09-24 15:26:52.295,155.0,2.9170286655426
3312,81,True,2016-09-25 11:56:17.780,150.0,3.5065832138062
3314,77,True,2016-09-25 14:57:18.381,222.0,3.7366178035736
3316,89,True,2016-09-26 08:59:53.180,220.0,1.0051358938217
3318,80,True,2016-09-26 09:09:35.986,208.0,1.3288482427597
3320,80,True,2016-09-26 11:02:25.380,224.0,1.1722363233566
3322,79,True,2016-09-26 11:34:12.886,216.0,1.6402629613876
3324,78,True,2016-09-26 12:50:34.784,221.0,1.0575810670853
3326,77,True,2016-09-26 13:14:04.185,178.0,0.72518807649612
3328,78,True,2016-09-26 15:07:31.678,161.0,1.0611979961395
3330,78,True,2016-09-26 16:02:29.987,207.0,1.3328269720078
3332,78,True,2016-09-26 17:47:41.786,250.0,1.7925347089767
3334,84,True,2016-09-26 21:17:54.387,79.0,0.28790509700775
3336,87,True,2016-09-27 08:58:50.287,230.0,0.76822918653488
3338,80,True,2016-09-27 09:07:19.287,230.0,1.0923031568527
3340,80,True,2016-09-27 09:27:00.686,243.0,0.57544857263565
3342,79,True,2016-09-27 10:21:03.498,140.0,1.8818719387054
3344,80,True,2016-09-27 13:14:55.601,212.0,1.4286744594574
3346,78,True,2016-09-27 13:52:36.689,184.0,0.93171280622482
3348,77,True,2016-09-27 15:01:10.692,233.0,1.687283039093
3350,77,True,2016-09-27 16:45:35.189,174.0,1.2120225429535
3352,77,True,2016-09-27 18:06:31.100,197.0,0.83875870704651
3354,87,True,2016-09-28 07:53:45.384,217.0,2.5727000236511
3356,79,True,2016-09-28 09:26:25.181,219.0,1.6616032123566
3358,81,True,2016-09-28 12:22:18.090,221.0,3.3289930820465
3360,78,True,2016-09-28 13:12:28.605,225.0,3.7196180820465
3362,82,True,2016-09-28 17:28:21.586,220.0,3.4454567432404
3364,82,True,2016-09-28 20:39:02.179,226.0,2.75390625
3366,87,True,2016-09-29 08:30:55.390,213.0,2.349536895752
3368,78,True,2016-09-29 08:39:40.986,184.0,2.7951383590698
3370,79,True,2016-09-29 10:47:15.984,229.0,3.1481485366821
3372,77,True,2016-09-29 11:10:02.486,200.0,4.2498550415039
3374,78,True,2016-09-29 11:54:29.784,226.0,3.992693901062
3376,82,True,2016-09-29 17:04:37.587,217.0,2.720992565155
3378,90,True,2016-09-30 11:46:54.198,229.0,3.0327694416046
3380,80,True,2016-09-30 12:17:47.298,227.0,5.295138835907
3382,78,True,2016-09-30 13:02:23.386,214.0,2.9738132953644
3384,79,True,2016-09-30 14:27:22.694,226.0,4.2560033798218
3386,79,True,2016-09-30 17:32:48.899,217.0,1.7549188137054
3388,79,True,2016-09-30 19:21:49.685,155.0,0.53530097007751
3390,89,True,2016-10-01 08:18:15.585,97.0,0.55374717712402
3392,87,True,2016-10-03 11:02:26.588,303.0,1.5606914758682
3394,81,True,2016-10-03 12:01:35.283,297.0,2.8244352340698
3396,83,True,2016-10-03 16:07:47.095,303.0,1.4666521549225
3398,78,True,2016-10-03 16:41:34.187,286.0,1.4293981790543
3400,86,True,2016-10-04 13:47:18.693,78.0,1.5491173267365
3402,80,True,2016-10-04 15:05:30.280,76.0,0.69697636365891
3404,80,True,2016-10-04 15:56:24.895,83.0,2.0710353851318
3406,80,True,2016-10-04 17:22:56.996,110.0,0.63114857673645
3408,84,True,2016-10-05 07:32:29.584,96.0,0.99066817760468
3410,83,True,2016-10-05 08:17:26.289,154.0,0.70891201496124
3412,85,True,2016-10-05 11:54:34.489,130.0,1.5577981472015
3414,81,True,2016-10-05 12:42:02.983,104.0,3.5253903865814
3416,82,True,2016-10-05 13:59:09.690,110.0,2.1889464855194
3418,81,True,2016-10-05 15:00:13.988,91.0,1.166811466217
3420,78,True,2016-10-05 15:08:24.378,155.0,2.0370366573334
3422,80,True,2016-10-05 16:03:42.698,71.0,1.5538191795349
3424,86,True,2016-10-05 19:30:09.092,69.0,0.9783707857132
3426,91,True,2016-10-06 10:36:38.987,166.0,1.4142071008682
3428,84,True,2016-10-06 11:58:01.388,62.0,1.5827542543411
3430,81,True,2016-10-06 12:14:01.190,184.0,1.9849532842636
3432,81,True,2016-10-06 13:00:05.281,95.0,2.4526183605194
3434,82,True,2016-10-06 14:59:01.892,100.0,2.9965999126434
3436,83,True,2016-10-07 08:16:54.684,124.0,1.2192562818527
3438,83,True,2016-10-07 10:29:28.781,85.0,1.2612124681473
3440,81,True,2016-10-07 10:53:49.891,75.0,0.96571177244186
3442,80,True,2016-10-07 11:03:59.884,87.0,1.561776638031
3444,82,True,2016-10-07 13:28:25.792,179.0,1.510055065155
3446,81,True,2016-10-07 14:50:05.881,76.0,2.0728440284729
3448,88,True,2016-10-08 13:06:05.391,118.0,1.7646844387054
3450,81,True,2016-10-08 14:22:35.199,67.0,1.0474536418915
3452,80,True,2016-10-08 15:36:08.681,86.0,0.67201966047287
3454,91,True,2016-10-09 11:36:21.285,60.0,1.4138457775116
3456,82,True,2016-10-09 12:05:00.883,262.0,1.7169417142868
3458,82,True,2016-10-09 14:36:10.687,127.0,2.7752451896667
3460,81,True,2016-10-09 15:52:57.698,314.0,1.0742186307907
3462,97,True,2016-10-10 09:45:36.583,85.0,0.6937210559845
3464,84,True,2016-10-10 11:55:21.190,106.0,0.30779799818993
3466,84,True,2016-10-10 13:11:24.687,51.0,1.2018951177597
3468,82,True,2016-10-10 13:43:12.983,122.0,0.95052075386047
3470,87,True,2016-10-10 19:17:07.982,146.0,0.52734369039536
3472,94,True,2016-10-11 06:29:30.500,252.0,0.4503039419651
3474,91,True,2016-10-11 08:30:06.978,77.0,0.26258680224419
3476,88,True,2016-10-11 10:27:51.876,253.0,0.84563076496124
3478,84,True,2016-10-11 10:43:48.487,27.0,0.53276914358139
3480,84,True,2016-10-11 14:12:01.392,277.0,1.3216145038605
3482,81,True,2016-10-11 14:52:22.079,146.0,1.1255785226822
3484,85,True,2016-10-11 17:59:26.490,327.0,1.7567272186279
3486,89,True,2016-10-12 07:14:40.381,70.0,1.3552514314651
3488,89,True,2016-10-12 11:03:26.590,120.0,2.6001884937286
3490,83,True,2016-10-12 11:43:58.195,110.0,1.5870950222015
3492,86,True,2016-10-12 13:59:35.684,93.0,1.3132954835892
3494,83,True,2016-10-12 15:13:16.385,92.0,0.8785445690155
3496,81,True,2016-10-12 15:38:42.780,99.0,1.1859810352325
3498,87,True,2016-10-12 18:19:25.894,73.0,1.4004628658295
3500,83,True,2016-10-12 18:49:03.895,59.0,0.76425063610077
3502,89,True,2016-10-13 13:32:16.779,118.0,2.0609087944031
3504,83,True,2016-10-13 15:17:42.100,113.0,1.7534719705582
3506,80,True,2016-10-13 15:22:46.496,115.0,1.5375434160233
3508,90,True,2016-10-13 21:41:56.387,115.0,1.0214117765427
3510,88,True,2016-10-14 09:05:25.692,100.0,1.0767503976822
3512,85,True,2016-10-14 10:14:28.999,141.0,1.474609375
3514,83,True,2016-10-14 11:19:15.283,127.0,1.0130932331085
3516,82,True,2016-10-14 12:00:25.579,161.0,1.257595539093
3518,80,True,2016-10-14 12:21:55.190,130.0,1.5509258508682
3520,84,True,2016-10-14 14:35:05.680,97.0,1.0138163566589
3522,81,True,2016-10-14 15:01:11.785,89.0,1.0300925970078
3524,79,True,2016-10-14 15:39:08.286,131.0,1.0326244831085
3526,80,True,2016-10-14 16:46:36.190,73.0,1.0731338262558
3528,80,True,2016-10-14 17:33:43.683,74.0,0.94690400362015
3530,90,True,2016-10-15 10:59:01.797,215.0,1.6163920164108
