,index,Tijd,Type,Klasse,Waarde,ID,Omschrijving,Status,Prioriteit,Tijd came,Tijd went,Tijd ack,Gebr.ID,DPE,seconden
41983,41983,2015-12-16 22:18:52.350,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450304332
42054,42054,2015-12-16 22:17:23.755,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450304243
42065,42065,2015-12-16 22:17:22.735,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450304242
42078,42078,2015-12-16 22:17:20.564,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,22.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450304240
43273,43273,2015-12-16 17:13:26.073,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450286006
43340,43340,2015-12-16 17:11:45.471,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450285905
43346,43346,2015-12-16 17:11:44.424,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450285904
43364,43364,2015-12-16 17:11:42.288,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,32.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450285902
43434,43434,2015-12-16 17:09:28.568,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450285768
43507,43507,2015-12-16 17:08:00.774,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450285680
43512,43512,2015-12-16 17:07:59.773,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450285679
43526,43526,2015-12-16 17:07:57.613,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,32.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450285677
46756,46756,2015-12-16 15:58:01.274,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450281481
46817,46817,2015-12-16 15:56:19.772,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450281379
46823,46823,2015-12-16 15:56:18.854,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450281378
46840,46840,2015-12-16 15:56:16.614,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,42.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450281376
47040,47040,2015-12-16 15:55:49.982,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450281349
47141,47141,2015-12-16 15:54:21.073,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450281261
47149,47149,2015-12-16 15:54:20.163,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450281260
47165,47165,2015-12-16 15:54:17.892,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,42.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450281257
48574,48574,2015-12-16 13:06:43.471,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450271203
48628,48628,2015-12-16 13:05:02.776,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450271102
48638,48638,2015-12-16 13:05:01.745,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450271101
48657,48657,2015-12-16 13:04:59.587,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,8.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450271099
48843,48843,2015-12-16 13:04:33.168,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450271073
48939,48939,2015-12-16 13:03:05.266,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450270985
48948,48948,2015-12-16 13:03:02.268,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450270982
48960,48960,2015-12-16 13:03:02.085,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,8.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450270982
55349,55349,2015-12-16 02:53:29.352,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450234409
55403,55403,2015-12-16 02:51:48.555,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450234308
55413,55413,2015-12-16 02:51:47.585,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450234307
55430,55430,2015-12-16 02:51:45.367,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,18.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450234305
55531,55531,2015-12-16 02:50:06.461,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450234206
55595,55595,2015-12-16 02:48:37.167,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450234117
55608,55608,2015-12-16 02:48:36.106,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450234116
55621,55621,2015-12-16 02:48:34.007,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,18.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450234114
56364,56364,2015-12-16 01:44:17.769,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450230257
56427,56427,2015-12-16 01:42:36.958,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450230156
56435,56435,2015-12-16 01:42:33.957,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450230153
56450,56450,2015-12-16 01:42:33.788,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,18.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450230153
56557,56557,2015-12-16 01:40:51.258,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450230051
56625,56625,2015-12-16 01:39:22.057,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450229962
56636,56636,2015-12-16 01:39:21.267,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450229961
56650,56650,2015-12-16 01:39:18.859,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,18.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450229958
58166,58166,2015-12-17 11:35:03.757,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450352103
58225,58225,2015-12-17 11:33:23.258,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450352003
58235,58235,2015-12-17 11:33:22.219,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450352002
58252,58252,2015-12-17 11:33:20.049,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,40.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450352000
58354,58354,2015-12-17 11:31:14.257,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450351874
58415,58415,2015-12-17 11:29:45.556,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450351785
58426,58426,2015-12-17 11:29:44.522,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450351784
58439,58439,2015-12-17 11:29:42.375,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,40.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450351782
59328,59328,2015-12-17 07:33:21.668,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450337601
59398,59398,2015-12-17 07:31:38.768,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450337498
59406,59406,2015-12-17 07:31:37.741,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450337497
59425,59425,2015-12-17 07:31:35.573,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,40.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450337495
59532,59532,2015-12-17 07:29:41.674,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450337381
59610,59610,2015-12-17 07:28:14.172,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450337294
59621,59621,2015-12-17 07:28:13.061,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450337293
59638,59638,2015-12-17 07:28:10.982,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,40.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450337290
60582,60582,2015-12-18 17:21:36.175,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450459296
60644,60644,2015-12-18 17:19:55.776,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450459195
60650,60650,2015-12-18 17:19:54.896,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450459194
60667,60667,2015-12-18 17:19:52.583,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450459192
60776,60776,2015-12-18 17:17:35.668,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450459055
60849,60849,2015-12-18 17:16:06.367,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450458966
60855,60855,2015-12-18 17:16:05.283,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450458965
60868,60868,2015-12-18 17:16:03.224,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450458963
61751,61751,2015-12-18 14:16:19.055,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450448179
61816,61816,2015-12-18 14:14:38.062,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450448078
61822,61822,2015-12-18 14:14:37.119,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450448077
61839,61839,2015-12-18 14:14:34.899,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450448074
61959,61959,2015-12-18 14:12:51.470,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450447971
62025,62025,2015-12-18 14:11:23.673,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450447883
62031,62031,2015-12-18 14:11:22.779,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450447882
62044,62044,2015-12-18 14:11:20.442,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450447880
62996,62996,2015-12-18 07:27:38.473,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450423658
63059,63059,2015-12-18 07:25:58.071,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450423558
63069,63069,2015-12-18 07:25:57.059,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450423557
63087,63087,2015-12-18 07:25:54.943,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,15.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450423554
63193,63193,2015-12-18 07:24:20.365,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450423460
63265,63265,2015-12-18 07:22:50.958,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450423370
63271,63271,2015-12-18 07:22:50.019,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450423370
63285,63285,2015-12-18 07:22:47.769,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,15.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450423367
64011,64011,2015-12-18 04:17:15.769,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450412235
64076,64076,2015-12-18 04:15:33.572,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450412133
64081,64081,2015-12-18 04:15:32.542,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450412132
64098,64098,2015-12-18 04:15:30.472,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,22.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450412130
64202,64202,2015-12-18 04:13:11.268,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450411991
64275,64275,2015-12-18 04:11:41.874,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450411901
64280,64280,2015-12-18 04:11:40.990,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450411900
64294,64294,2015-12-18 04:11:38.771,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,22.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450411898
65094,65094,2015-12-19 15:37:29.181,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450539449
65163,65163,2015-12-19 15:35:48.355,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450539348
65168,65168,2015-12-19 15:35:47.374,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450539347
65185,65185,2015-12-19 15:35:45.252,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,52.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450539345
65292,65292,2015-12-19 15:34:13.658,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450539253
65351,65351,2015-12-19 15:32:46.054,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450539166
65362,65362,2015-12-19 15:32:44.916,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450539164
65375,65375,2015-12-19 15:32:42.781,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,52.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450539162
66705,66705,2015-12-19 06:27:45.360,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450506465
66770,66770,2015-12-19 06:26:02.456,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450506362
66780,66780,2015-12-19 06:26:01.466,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450506361
66797,66797,2015-12-19 06:25:59.245,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450506359
66898,66898,2015-12-19 06:24:15.346,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450506255
66958,66958,2015-12-19 06:22:46.774,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450506166
66969,66969,2015-12-19 06:22:45.812,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450506165
66985,66985,2015-12-19 06:22:43.498,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450506163
67782,67782,2015-12-20 13:01:30.867,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450616490
67830,67830,2015-12-20 12:59:50.470,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450616390
67840,67840,2015-12-20 12:59:49.612,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450616389
67857,67857,2015-12-20 12:59:47.309,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450616387
68024,68024,2015-12-20 12:58:06.874,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450616286
68088,68088,2015-12-20 12:56:39.073,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450616199
68099,68099,2015-12-20 12:56:38.122,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450616198
68113,68113,2015-12-20 12:56:35.840,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450616195
68837,68837,2015-12-20 06:25:47.078,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450592747
68891,68891,2015-12-20 06:24:04.272,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450592644
68897,68897,2015-12-20 06:24:03.366,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450592643
68916,68916,2015-12-20 06:24:01.054,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450592641
69035,69035,2015-12-20 06:22:04.375,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450592524
69105,69105,2015-12-20 06:20:36.876,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450592436
69110,69110,2015-12-20 06:20:36.019,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450592436
69126,69126,2015-12-20 06:20:33.740,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,24.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450592433
69810,69810,2015-12-21 23:36:49.666,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450741009
69882,69882,2015-12-21 23:35:07.567,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450740907
69888,69888,2015-12-21 23:35:06.521,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450740906
69905,69905,2015-12-21 23:35:04.371,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450740904
70011,70011,2015-12-21 23:33:17.273,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450740797
70091,70091,2015-12-21 23:31:48.467,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450740708
70122,70122,2015-12-21 23:31:47.573,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450740707
70139,70139,2015-12-21 23:31:45.288,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450740705
71298,71298,2015-12-21 20:25:24.873,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450729524
71355,71355,2015-12-21 20:23:42.771,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450729422
71361,71361,2015-12-21 20:23:41.938,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450729421
71378,71378,2015-12-21 20:23:39.615,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,79.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450729419
71502,71502,2015-12-21 20:21:51.278,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450729311
71579,71579,2015-12-21 20:20:21.678,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450729221
71585,71585,2015-12-21 20:20:20.979,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450729220
71598,71598,2015-12-21 20:20:18.556,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,79.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450729218
72907,72907,2015-12-21 16:51:53.679,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450716713
72980,72980,2015-12-21 16:50:10.871,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450716610
72990,72990,2015-12-21 16:50:09.723,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450716609
73010,73010,2015-12-21 16:50:07.693,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450716607
73122,73122,2015-12-21 16:46:51.076,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450716411
73193,73193,2015-12-21 16:45:21.579,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450716321
73203,73203,2015-12-21 16:45:20.751,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450716320
73216,73216,2015-12-21 16:45:18.369,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450716318
74093,74093,2015-12-21 15:50:57.254,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450713057
74152,74152,2015-12-21 15:49:15.351,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450712955
74162,74162,2015-12-21 15:49:14.554,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450712954
74182,74182,2015-12-21 15:49:12.194,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,84.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450712952
74282,74282,2015-12-21 15:49:03.455,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450712943
74347,74347,2015-12-21 15:47:34.651,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450712854
74357,74357,2015-12-21 15:47:33.712,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450712853
74373,74373,2015-12-21 15:47:31.488,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,84.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450712851
80105,80105,2015-12-21 14:23:45.780,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450707825
80166,80166,2015-12-21 14:22:04.075,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450707724
80172,80172,2015-12-21 14:22:03.016,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450707723
80189,80189,2015-12-21 14:22:00.874,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1450707720
80305,80305,2015-12-21 14:16:33.167,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450707393
80377,80377,2015-12-21 14:15:03.671,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1450707303
80382,80382,2015-12-21 14:15:02.703,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450707302
80396,80396,2015-12-21 14:15:00.573,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1450707300
